id,forum_id,page,ref,admin,user_ip,logon_name,timestamp,user_browser
387,1,/single_view.php?id=116909&gid=116855,http://www.google.co.il/search?hl=ru&q=%D7%9E%D7%99%D7%9C%D7%95%D7%9F+%D7%A2%D7%91%D7%A8%D7%99&as_q=+%D7%AA%D7%99%D7%A7%D7%95%D7%9F+%D7%A9%D7%92%D7%99%D7%90%D7%95%D7%AA+%D7%9B%D7%AA%D7%99%D7%91&btnG=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B2+%D0%BD%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC,0,85.250.61.196,*Guest,2009-01-10 11:08:38,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
388,1,/archive_single_view.php?id=116909&gid=116855,<blank>,0,85.250.61.196,*Guest,2009-01-10 11:08:39,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
389,1,/single_view.php?id=152492&gid=152301,http://www.google.co.il/search?hl=iw&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=www.motv-il.com&spell=1,0,82.81.12.196,*Guest,2009-01-10 11:08:41,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
390,1,/archive_single_view.php?id=152492&gid=152301,<blank>,0,82.81.12.196,*Guest,2009-01-10 11:08:41,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
391,1,/single_view.php?id=116909&gid=116855,http://www.google.co.il/search?hl=ru&q=%D7%9E%D7%99%D7%9C%D7%95%D7%9F+%D7%A2%D7%91%D7%A8%D7%99&as_q=+%D7%AA%D7%99%D7%A7%D7%95%D7%9F+%D7%A9%D7%92%D7%99%D7%90%D7%95%D7%AA+%D7%9B%D7%AA%D7%99%D7%91&btnG=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B2+%D0%BD%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC,0,85.250.61.196,*Guest,2009-01-10 11:08:45,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
392,1,/archive_single_view.php?id=116909&gid=116855,<blank>,0,85.250.61.196,*Guest,2009-01-10 11:08:45,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
393,1,/single_view.php?id=116909&gid=116855,http://www.google.co.il/search?hl=ru&q=%D7%9E%D7%99%D7%9C%D7%95%D7%9F+%D7%A2%D7%91%D7%A8%D7%99&as_q=+%D7%AA%D7%99%D7%A7%D7%95%D7%9F+%D7%A9%D7%92%D7%99%D7%90%D7%95%D7%AA+%D7%9B%D7%AA%D7%99%D7%91&btnG=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B2+%D0%BD%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%BC,0,85.250.61.196,*Guest,2009-01-10 11:08:46,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
394,1,/archive_single_view.php?id=116909&gid=116855,<blank>,0,85.250.61.196,*Guest,2009-01-10 11:08:47,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1)
396,1,/index.php?forum_id=1&page=4,http://forum.mac-it.co.il/index.php?forum_id=1&page=3,0,84.111.2.88,*Guest,2009-01-10 11:09:17,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.5) Gecko/2008121622 Ubuntu/8.10 (intrepid) Firefox/3.0.5
397,1,/single_view.php?id=152492&gid=152301,http://www.google.co.il/search?hl=iw&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=www.motv-il.com&spell=1,0,82.81.12.196,*Guest,2009-01-10 11:09:26,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
399,1,/archive_single_view.php?id=152492&gid=152301,<blank>,0,82.81.12.196,*Guest,2009-01-10 11:09:30,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
400,1,/archive_single_view.php?id=123551&gid=123551,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:09:38,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
403,1,/index.php,<blank>,0,212.235.68.52,*Guest,2009-01-10 11:10:24,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0)
404,1,/,<blank>,0,212.235.68.52,*Guest,2009-01-10 11:10:24,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0)
405,1,/,http://mac-it.co.il/,0,79.177.130.249,גיא דור,2009-01-10 11:10:28,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
406,1,/tag_view.php?id=93,http://www.google.com/search?q=MKV&rls=com.microsoft:he-IL:IE-SearchBox&ie=UTF-8&oe=UTF-8&sourceid=ie7&rlz=1I7GGLJ,0,89.139.211.194,*Guest,2009-01-10 11:10:37,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
407,1,/single_board.php?id=911,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:10:40,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
410,1,/,http://iphone.mac-it.co.il/,0,77.127.111.212,קילגור,2009-01-10 11:11:32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.4) Gecko/2008102920 Firefox/3.0.4
412,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+hd&meta=&aq=6s&oq=regho,0,79.177.233.228,*Guest,2009-01-10 11:11:43,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
413,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,79.177.233.228,*Guest,2009-01-10 11:11:45,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
414,1,/,<blank>,0,84.109.22.248,ascensi0n,2009-01-10 11:11:52,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
415,1,/,http://forum.mac-it.co.il/,0,79.178.136.44,Nadav,2009-01-10 11:11:53,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
416,1,/,http://www.google.co.il/search?q=mac+forum&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:he:official&client=firefox-a,0,77.125.2.4,*Guest,2009-01-10 11:11:57,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.1b2) Gecko/20081201 Firefox/3.1b2
417,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+hd&meta=&aq=6s&oq=regho,0,79.177.233.228,*Guest,2009-01-10 11:12:05,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
418,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,79.177.233.228,*Guest,2009-01-10 11:12:06,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
420,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+hd&meta=&aq=6s&oq=regho,0,79.177.233.228,*Guest,2009-01-10 11:12:12,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
421,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,79.177.233.228,*Guest,2009-01-10 11:12:14,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; InfoPath.2)
422,1,/,<blank>,0,89.138.98.103,אמית,2009-01-10 11:12:20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
423,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,79.176.34.125,*Guest,2009-01-10 11:12:25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
425,1,/single_view.php?id=71164&gid=71140,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:12:55,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
427,1,/index.php?forum_id=1&page=3,http://forum.mac-it.co.il/index.php?forum_id=1&page=2,0,79.176.34.125,*Guest,2009-01-10 11:13:02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
428,1,/,<blank>,0,80.250.159.240,*Guest,2009-01-10 11:13:03,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-GB; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
429,1,/forum/archive.php?page=487,http://www.google.co.il/search?hl=iw&q=%D7%9E%D7%94+%D7%A2%D7%93%D7%99%D7%A3+samsung+943+971&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9+%D7%91-Google&meta=&aq=f&oq=,0,77.125.142.25,*Guest,2009-01-10 11:13:05,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)
430,1,/forum/archive.php?page=487,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:13:12,Mediapartners-Google
432,1,/tag_view.php?id=138,http://www.techsearch.biz/search.php?q=%D7%9E%D7%A7%D7%9C%D7%93%D7%AA+%D7%95%D7%99%D7%A8%D7%98%D7%95%D7%90%D7%9C%D7%99%D7%AA+%D7%A0%D7%99%D7%A7%D7%95%D7%93+%D7%A2%D7%91%D7%A8%D7%99%D7%AA,0,89.0.138.81,*Guest,2009-01-10 11:13:45,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
434,1,/single_view.php?id=152492&gid=152301,http://www.google.com/search?hl=iw&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=www.motv-il.com&spell=1,0,87.68.104.206,*Guest,2009-01-10 11:14:10,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
435,1,/archive_single_view.php?id=152492&gid=152301,http://forum.mac-it.co.il/single_view.php?id=152492&gid=152301,0,87.68.104.206,*Guest,2009-01-10 11:14:11,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
437,1,/archive_single_view.php?id=33969&gid=33944,http://www.google.co.il/search?hl=iw&q=%D7%9E%D7%AA%D7%9B%D7%95%D7%A0%D7%99%D7%9D+%D7%9C%D7%A4%D7%A1%D7%98%D7%94&start=10&sa=N,0,89.139.8.49,*Guest,2009-01-10 11:14:35,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
438,1,/archive_single_view.php?id=33969&gid=33944,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:14:38,Mediapartners-Google
439,1,/archive_single_view.php?id=172249&gid=172232,<blank>,0,65.55.209.73,*Guest,2009-01-10 11:14:45,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
441,1,/,http://forum.mac-it.co.il/,0,80.250.159.240,yassa,2009-01-10 11:14:56,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-GB; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
442,1,/index.php,<blank>,0,212.143.56.121,*Guest,2009-01-10 11:14:58,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
443,1,/,http://forum.mac-it.co.il/index.php,0,212.143.56.121,*Guest,2009-01-10 11:14:59,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
444,1,/archive_single_view.php?id=33969&gid=33944,<blank>,0,89.139.8.49,*Guest,2009-01-10 11:15:05,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
445,1,/,<blank>,0,85.250.186.223,*Guest,2009-01-10 11:15:24,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
446,1,/,<blank>,0,80.167.254.90,shavi,2009-01-10 11:15:24,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
448,1,/single_view.php?id=66451&gid=66442,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:15:52,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
450,1,/single_view.php?id=169398&gid=169392,<blank>,0,79.176.152.149,*Guest,2009-01-10 11:16:02,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; Maxthon; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648)
451,1,/archive_single_view.php?id=169398&gid=169392,<blank>,0,79.176.152.149,*Guest,2009-01-10 11:16:03,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; Maxthon; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648)
452,1,/,<blank>,0,79.177.132.72,*Guest,2009-01-10 11:16:25,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
456,1,/single_view.php?id=78745&gid=78716,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:17:08,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
457,1,/tag_view.php?id=http://man.43i.net/index.htm?,<blank>,0,218.186.8.228,*Guest,2009-01-10 11:17:25,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
459,1,/single_view.php?id=174316&gid=174316,http://mac-it.co.il/,0,79.182.9.117,*Guest,2009-01-10 11:17:49,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
460,1,/single_view.php?id=174316&gid=174316,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:17:54,Mediapartners-Google
462,1,/single_view.php?id=172213&gid=172166,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:18:00,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
463,1,/,<blank>,0,85.250.131.185,*Guest,2009-01-10 11:18:20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
464,1,/single_view.php?id=134012&gid=134004,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:18:29,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
466,1,/,<blank>,0,84.108.75.115,*Guest,2009-01-10 11:18:34,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
467,1,/tag_view.php?id=136,<blank>,0,67.195.37.126,*Guest,2009-01-10 11:18:49,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)
469,1,/,http://iphone.mac-it.co.il/,0,79.181.108.9,Wine,2009-01-10 11:19:20,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
472,1,/forum/tag_view.php?id=http://man.43i.net/index.htm?,<blank>,0,218.186.8.228,*Guest,2009-01-10 11:19:52,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
473,1,/single_view.php?id=173928&gid=173885,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:20:00,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
474,1,/single_view.php?id=149135&gid=149131,<blank>,0,66.249.85.130,*Guest,2009-01-10 11:20:00,Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.8.1.18) Gecko/20081029 Firefox/2.0.0.18
475,1,/archive_single_view.php?id=149135&gid=149131,http://forum.mac-it.co.il/single_view.php?id=149135&gid=149131,0,66.249.85.130,*Guest,2009-01-10 11:20:02,Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-US; rv:1.8.1.18) Gecko/20081029 Firefox/2.0.0.18
476,1,/archive_single_view.php?id=149135&gid=149131,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:20:06,Mediapartners-Google
479,1,/single_view.php?id=174316&gid=174316,<blank>,0,84.108.0.140,alonnn,2009-01-10 11:20:21,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
480,1,/single_view.php?id=129189&gid=129168,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:20:22,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
482,1,/tag_view.php?id=http://man.43i.net/index.htm?,<blank>,0,218.186.8.228,*Guest,2009-01-10 11:20:47,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
483,1,/tag_view.php?id=63,http://www.google.co.il/search?hl=iw&q=%D7%A4%D7%95%D7%A0%D7%98%D7%99%D7%9D+%D7%91%D7%A2%D7%91%D7%A8%D7%99%D7%AA&start=10&sa=N,0,77.126.243.124,*Guest,2009-01-10 11:20:53,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727)
485,1,/index.php,<blank>,0,217.132.84.89,weddew,2009-01-10 11:21:24,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
486,1,/,<blank>,0,217.132.84.89,weddew,2009-01-10 11:21:25,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
487,1,/single_view.php?id=174279&gid=174279,<blank>,0,84.108.0.140,alonnn,2009-01-10 11:21:35,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
488,1,/single_view.php?id=174261&gid=174261,<blank>,0,84.108.0.140,alonnn,2009-01-10 11:21:38,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
489,1,/,<blank>,0,80.74.115.33,*Guest,2009-01-10 11:21:38,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
491,1,/single_view.php?id=174252&gid=174252,<blank>,0,84.108.0.140,alonnn,2009-01-10 11:21:40,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
492,1,/single_view.php?id=154933&gid=154933,<blank>,0,74.6.22.187,*Guest,2009-01-10 11:21:46,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
494,1,/,<blank>,0,89.0.157.231,אורנהי,2009-01-10 11:22:25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
496,1,/,<blank>,0,79.177.60.235,The_Ben,2009-01-10 11:23:04,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1b2) Gecko/20081201 Firefox/3.1b2
498,1,/,<blank>,0,89.1.72.76,lolipop,2009-01-10 11:23:07,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
500,1,/single_view.php?id=137130&gid=137130,"http://www.google.com/search?hl=iw&lr=&rls=GGLR,GGLR:2006-35,GGLR:en&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=%D7%94%D7%A1%D7%AA%D7%A8%D7%AA+%D7%90%D7%99%D7%99%D7%A7%D7%95%D7%A0%D7%99%D7%9D&spell=1",0,79.179.107.42,*Guest,2009-01-10 11:23:32,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)
501,1,/archive_single_view.php?id=137130&gid=137130,<blank>,0,79.179.107.42,*Guest,2009-01-10 11:23:34,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)
502,1,/archive_single_view.php?id=137130&gid=137130,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:23:40,Mediapartners-Google
503,1,/archive_single_view.php?id=44108&gid=44108,http://www.google.co.il/search?hl=iw&q=%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98+%D7%93%D7%A8%D7%9A+%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%AA&start=10&sa=N,0,85.64.201.184,*Guest,2009-01-10 11:23:56,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506)
505,1,/archive_single_view.php?id=44108&gid=44108,http://www.google.co.il/search?hl=iw&q=%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98+%D7%93%D7%A8%D7%9A+%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%AA&start=10&sa=N,0,85.64.201.184,*Guest,2009-01-10 11:24:17,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506)
506,1,/,http://iphone.mac-it.co.il/,0,79.181.108.9,Wine,2009-01-10 11:24:18,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
507,1,/,http://forum.mac-it.co.il/,0,79.179.37.201,יעקב שא,2009-01-10 11:24:23,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.20) Gecko/20081217 Firefox/2.0.0.20
508,1,/,<blank>,0,89.0.188.60,*Guest,2009-01-10 11:24:26,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/526.11 (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
510,1,/single_view.php?id=167716&gid=167627,http://www.google.co.il/search?hl=iw&q=realvnc+%D7%91%D7%A8%D7%A9%D7%AA+%D7%91%D7%99%D7%AA%D7%99%D7%AA&start=10&sa=N,0,82.80.128.236,*Guest,2009-01-10 11:24:39,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
511,1,/archive_single_view.php?id=167716&gid=167627,<blank>,0,82.80.128.236,*Guest,2009-01-10 11:24:39,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
512,1,/archive_single_view.php?id=167716&gid=167627,<blank>,0,66.249.67.184,*Guest,2009-01-10 11:24:47,Mediapartners-Google
513,1,/forum/archive_single_view.php?id=68861&gid=68861,http://www.google.co.il/search?hl=iw&q=%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D+%D7%9C%D7%90%D7%99%D7%99%D7%A4%D7%95%D7%93+%D7%98%D7%90%D7%A5%27&meta=,0,79.178.144.107,*Guest,2009-01-10 11:24:52,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; GTB5)
515,1,/index.php,<blank>,0,212.143.56.121,*Guest,2009-01-10 11:25:03,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
516,1,/,http://forum.mac-it.co.il/index.php,0,212.143.56.121,*Guest,2009-01-10 11:25:04,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
519,1,/,<blank>,0,89.138.33.252,niro62,2009-01-10 11:25:50,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
520,1,/single_view.php?id=174252&gid=174252,<blank>,0,84.108.0.140,alonnn,2009-01-10 11:25:51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
